timestamp,read_iops,write_iops
1765724141,6,10
1765724142,4,10
1765724143,3,8
1765724145,5,11
1765724146,18,33
1765724147,1,7
1765724148,3,8
1765724149,4,9
1765724150,5,12
1765724151,4,8
1765724152,6,13
1765724153,4,9
1765724154,4,10
1765724155,9,17
1765724156,17,29
1765724157,4,14
1765724158,4,11
1765724159,2,7
1765724160,5,12
1765724161,4,9
1765724162,4,8
1765724163,4,11
1765724164,2,8
1765724165,2,7
1765724166,9,16
1765724167,10,20
1765724168,5,12
1765724169,4,9
1765724171,5,9
1765724172,4,11
1765724173,4,10
1765724174,4,9
1765724175,4,11
1765724176,4,10
1765724177,9,16
1765724178,9,22
1765724179,1,6
1765724180,3,9
1765724181,4,9
1765724182,4,9
1765724183,3,8
1765724184,3,7
1765724185,3,9
1765724186,4,9
1765724187,7,13
1765724188,10,23
1765724189,2,7
1765724190,6,13
1765724191,4,9
1765724193,5,11
1765724194,5,11
1765724195,1,6
1765724196,5,10
1765724197,1,7
1765724198,8,13
1765724199,18,32
1765724200,4,10
1765724201,4,9
1765724202,1,7
1765724203,3,7
1765724204,3,9
1765724205,3,9
1765724206,4,9
1765724207,5,10
1765724208,2,7
1765724209,13,25
1765724210,3,7
1765724211,4,11
1765724212,3,8
1765724213,4,8
1765724214,3,8
1765724215,5,11
1765724216,4,9
1765724217,0,5
1765724219,6,12
1765724220,14,27
1765724221,7,12
1765724222,4,9
1765724223,3,12
1765724224,6,11
1765724225,5,12
1765724226,6,10
1765724227,4,9
1765724228,3,9
1765724229,6,10
1765724230,13,22
1765724231,14,21
1765724232,4,9
1765724233,5,11
1765724234,5,11
1765724235,6,12
1765724236,6,10
1765724237,2,8
1765724238,3,8
1765724239,2,7
1765724240,9,15
1765724241,16,29
1765724242,4,11
1765724244,5,12
1765724245,2,7
1765724246,2,7
1765724247,3,9
1765724248,5,10
1765724249,4,10
1765724250,6,11
1765724251,1,6
1765724252,22,43
1765724253,8,13
1765724254,4,9
1765724255,5,11
1765724256,2,5
1765724257,3,8
1765724258,2,8
1765724259,9,16
1765724260,4,12
1765724261,4,9
1765724262,17,30
1765724263,5,14
1765724264,5,10
1765724265,4,9
1765724266,3,8
1765724268,5,11
1765724269,4,8
1765724270,2,8
1765724271,5,11
1765724272,3,7
1765724273,12,19
1765724274,12,26
1765724275,5,10
1765724276,6,12
1765724277,2,9
1765724278,5,11
1765724279,5,11
1765724280,5,11
1765724281,3,8
1765724282,6,12
1765724283,4,10
1765724284,22,37
1765724285,5,10
1765724286,5,11
1765724287,7,11
1765724289,2,9
1765724290,6,13
1765724291,4,9
1765724292,6,11
1765724293,5,10
1765724294,4,9
1765724295,10,18
1765724296,13,28
1765724297,1,7
1765724298,3,9
1765724299,5,10
1765724300,1,6
1765724301,7,14
1765724302,4,8
1765724303,3,8
1765724304,4,9
1765724305,5,9
1765724306,16,27
1765724307,3,8
1765724308,2,8
1765724309,5,10
1765724310,4,10
1765724311,2,8
1765724312,5,10
1765724313,6,13
1765724315,5,11
1765724316,6,11
1765724317,19,32
1765724318,3,7
1765724319,4,9
1765724320,5,10
1765724321,2,8
1765724322,4,10
1765724323,2,6
1765724324,4,9
1765724325,6,11
1765724326,5,10
1765724327,12,20
1765724328,9,20
1765724329,2,8
1765724330,8,15
1765724331,4,11
1765724332,5,11
1765724333,5,10
1765724334,2,6
1765724335,1,7
1765724336,7,12
1765724337,2,6
1765724338,10,21
1765724339,2,9
1765724340,5,12
1765724342,3,7
1765724343,8,16
1765724344,3,7
1765724345,5,10
1765724346,4,9
1765724347,3,9
1765724348,3,9
1765724349,14,31
1765724350,2,7
1765724351,5,11
1765724352,6,12
1765724353,5,10
1765724354,3,11
1765724355,3,8
1765724356,5,11
1765724357,3,8
1765724358,5,11
1765724359,17,34
1765724360,7,14
1765724361,3,9
1765724363,4,10
1765724364,7,13
1765724365,2,7
1765724366,1,6
1765724367,4,10
1765724368,2,6
1765724369,3,8
1765724370,10,20
1765724371,12,25
1765724372,3,10
1765724373,3,8
1765724374,2,7
1765724375,3,7
1765724376,2,9
1765724377,6,12
1765724378,7,13
1765724379,2,9
1765724380,5,11
1765724381,17,38
1765724382,8,16
1765724383,2,7
1765724384,2,8
1765724385,4,9
1765724386,3,8
1765724387,6,13
1765724388,3,8
1765724389,3,9
1765724391,6,11
1765724392,9,14
1765724393,7,19
1765724394,4,11
1765724395,5,10
1765724396,4,9
1765724397,7,14
1765724398,4,10
1765724399,3,8
1765724400,2,6
1765724401,3,8
1765724402,3,8
1765724403,24,37
1765724404,3,6
1765724405,5,11
1765724406,4,9
1765724407,6,11
1765724408,3,9
1765724409,0,8
1765724410,11,18
1765724411,3,8
1765724412,2,6
1765724413,16,33
1765724414,4,9
1765724415,6,12
1765724416,3,9
1765724418,4,10
1765724419,5,10
1765724420,5,11
1765724421,3,7
1765724422,4,9
1765724423,4,10
1765724424,17,32
1765724425,12,27
1765724426,3,8
1765724427,3,9
1765724428,3,9
1765724429,4,10
1765724430,1,7
1765724431,9,15
1765724432,6,12
1765724433,4,10
1765724434,4,9
1765724435,16,30
1765724436,5,13
1765724437,4,9
1765724438,4,12
1765724439,3,8
1765724440,2,6
1765724441,3,9
1765724442,2,8
1765724443,2,7
1765724444,2,6
1765724446,11,23
1765724447,4,9
1765724448,6,11
1765724449,5,11
1765724450,6,11
1765724451,6,13
1765724452,7,13
1765724453,3,9
1765724454,2,9
1765724455,7,13
1765724456,12,23
1765724457,7,11
1765724458,1,6
1765724459,5,10
1765724460,7,12
1765724461,1,8
1765724462,8,14
1765724463,2,7
1765724465,5,13
1765724466,6,12
1765724467,17,29
1765724468,2,11
1765724469,5,10
1765724470,2,7
1765724471,6,13
1765724472,2,6
1765724473,4,11
1765724474,5,11
1765724475,2,7
1765724476,4,10
1765724477,17,28
1765724478,10,20
1765724479,3,8
1765724480,3,8
1765724481,5,12
1765724482,7,13
1765724483,5,10
1765724484,7,13
1765724485,2,9
1765724486,4,9
1765724487,10,16
1765724489,11,20
1765724490,5,11
1765724491,3,8
1765724492,4,10
1765724493,4,10
1765724494,6,12
1765724495,5,10
1765724496,3,8
1765724497,3,10
1765724498,6,12
1765724499,13,28
1765724500,3,10
1765724501,4,10
1765724502,3,8
1765724503,4,9
1765724504,6,13
1765724505,9,13
1765724506,8,16
1765724507,3,7
1765724508,2,8
1765724509,11,19
1765724510,9,17
1765724511,3,7
1765724512,2,9
1765724513,4,11
1765724514,4,9
1765724516,4,11
1765724517,3,8
1765724518,3,7
1765724519,2,8
1765724520,8,13
1765724521,13,27
1765724522,6,10
1765724523,1,6
1765724524,4,10
1765724525,4,8
1765724526,2,8
1765724527,3,10
1765724528,5,12
1765724529,3,8
1765724530,10,16
1765724531,14,33
1765724532,2,7
1765724533,3,8
1765724534,2,7
1765724535,3,8
1765724537,3,8
1765724538,5,10
1765724539,4,10
1765724540,4,12
1765724541,4,12
1765724542,15,30
1765724543,4,9
1765724544,5,11
1765724545,3,9
1765724546,5,9
1765724547,5,12
1765724548,5,11
1765724549,2,8
1765724550,4,8
1765724551,3,6
1765724552,12,25
1765724553,3,9
1765724554,6,11
1765724555,7,12
1765724556,3,8
1765724557,6,12
1765724558,7,12
1765724559,4,10
1765724560,4,8
1765724561,1,8
1765724562,11,24
1765724563,9,18
1765724565,3,8
1765724566,3,9
1765724567,3,8
1765724568,5,10
1765724569,7,13
1765724570,7,13
1765724571,2,9
1765724572,6,14
1765724573,5,11
1765724574,17,33
1765724575,9,15
1765724576,3,8
1765724577,3,7
1765724578,5,11
1765724579,4,10
1765724580,4,9
1765724581,6,13
1765724582,7,12
1765724583,2,7
1765724584,19,34
1765724585,4,9
1765724586,3,9
1765724587,1,7
1765724588,3,7
1765724589,6,11
1765724590,5,11
1765724591,3,10
1765724592,6,11
1765724593,1,6
1765724594,10,19
1765724596,13,30
1765724597,2,9
1765724598,1,6
1765724599,4,10
1765724600,6,12
1765724601,5,12
1765724602,5,11
1765724603,2,8
1765724604,6,12
1765724605,8,15
1765724606,16,36
1765724607,7,12
1765724608,3,9
1765724609,3,9
1765724610,6,13
1765724611,3,10
1765724612,5,11
1765724613,2,7
1765724614,3,7
1765724615,1,7
1765724617,9,23
1765724618,3,9
1765724619,5,11
1765724620,3,8
1765724621,5,10
1765724622,7,12
1765724623,4,9
1765724624,3,7
1765724625,2,8
1765724626,3,8
1765724627,12,25
1765724628,12,22
1765724629,3,11
1765724630,4,10
1765724631,4,10
1765724632,3,8
1765724633,5,11
1765724634,6,12
1765724635,5,12
1765724636,5,10
1765724637,15,23
1765724639,12,33
1765724640,2,9
1765724641,4,10
1765724642,4,10
1765724643,2,7
1765724644,7,14
1765724645,5,10
1765724646,5,10
1765724647,6,11
1765724648,6,11
1765724649,17,34
1765724650,1,5
1765724651,2,8
1765724652,4,10
1765724653,2,7
1765724654,1,7
1765724655,4,10
1765724656,2,9
1765724657,5,12
1765724658,7,12
1765724660,8,18
1765724661,8,12
1765724662,5,11
1765724663,1,6
1765724664,2,7
1765724665,5,11
1765724666,5,10
1765724667,4,9
1765724668,5,10
1765724669,6,12
1765724670,16,27
1765724671,9,19
1765724672,3,8
1765724673,6,13
1765724674,3,8
1765724675,7,14
1765724676,6,12
1765724677,4,9
1765724678,1,6
1765724679,1,7
1765724680,9,18
1765724682,4,12
1765724683,4,10
1765724684,7,12
1765724685,5,11
1765724686,3,8
1765724687,5,10
1765724688,6,11
1765724689,4,10
1765724690,7,11
1765724691,9,17
1765724692,19,36
1765724693,3,8
1765724694,6,12
1765724695,3,9
1765724696,6,10
1765724697,5,11
1765724698,2,8
1765724699,6,11
1765724701,4,10
1765724702,2,7
1765724703,22,40
1765724704,5,10
1765724705,8,13
1765724706,3,7
1765724707,2,8
1765724708,2,8
1765724709,3,10
1765724710,5,11
1765724711,4,11
1765724712,5,9
1765724713,18,36
1765724714,11,18
1765724715,6,11
1765724716,3,7
1765724717,3,9
1765724718,7,12
1765724719,4,10
1765724720,4,10
1765724722,3,8
1765724723,3,8
1765724724,11,20
1765724725,7,16
1765724726,3,9
1765724727,5,10
1765724728,7,13
1765724729,3,9
1765724730,4,11
1765724731,5,10
1765724732,3,8
1765724733,4,8
1765724734,6,12
1765724735,11,19
1765724736,2,8
1765724737,6,11
1765724738,5,10
1765724739,2,6
1765724740,3,7
1765724741,2,7
1765724742,6,10
1765724743,3,9
1765724744,4,9
1765724745,20,30
1765724747,4,8
1765724748,3,8
1765724749,4,9
1765724750,6,12
1765724751,5,9
1765724752,3,9
1765724753,4,12
1765724754,3,7
1765724755,3,7
1765724756,12,22
1765724757,2,7
1765724758,7,14
1765724759,6,14
1765724760,3,8
1765724761,5,10
1765724762,3,10
1765724763,5,12
1765724764,5,9
1765724765,3,9
1765724766,18,27
1765724767,4,10
1765724768,5,10
1765724769,5,13
1765724770,4,9
1765724771,5,12
1765724773,3,7
1765724774,4,11
1765724775,5,10
1765724776,4,11
1765724777,15,31
1765724778,6,11
1765724779,5,12
1765724780,4,9
1765724781,5,11
1765724782,5,10
1765724783,4,10
1765724784,2,7
1765724785,4,10
1765724786,4,9
1765724787,14,26
1765724788,2,8
1765724789,2,6
1765724790,3,8
1765724791,3,9
1765724792,3,9
1765724793,2,8
1765724794,5,11
1765724795,3,7
1765724796,4,11
1765724797,13,21
1765724798,8,13
1765724800,7,13
1765724801,3,7
1765724802,2,8
1765724803,5,9
1765724804,4,9
1765724805,5,12
1765724806,1,6
1765724807,7,12
1765724808,17,29
1765724809,9,16
1765724810,5,10
1765724811,5,10
1765724812,2,6
1765724813,5,10
1765724814,4,10
1765724815,4,10
1765724816,4,9
1765724818,2,9
1765724819,11,20
1765724820,12,22
1765724821,4,10
1765724822,4,10
1765724823,4,10
1765724824,2,7
1765724825,5,9
1765724826,3,9
1765724827,4,11
1765724828,5,11
1765724829,8,11
1765724830,15,26
1765724831,5,11
1765724832,5,11
1765724833,5,9
1765724834,5,11
1765724835,2,7
1765724836,9,15
1765724837,3,9
1765724838,4,11
1765724839,1,6
1765724840,15,27
1765724841,4,9
1765724843,8,15
1765724844,3,9
1765724845,7,11
1765724846,4,10
1765724847,1,8
1765724848,5,11
1765724849,2,6
1765724850,6,13
1765724851,16,29
1765724852,4,9
1765724853,6,12
1765724854,10,13
1765724855,4,10
1765724856,5,10
1765724857,3,8
1765724858,7,14
1765724859,8,15
1765724860,6,12
1765724861,20,41
1765724863,7,16
1765724864,3,8
1765724865,7,12
1765724866,6,11
1765724867,4,9
1765724868,3,10
1765724869,6,11
1765724870,4,10
1765724871,6,12
1765724872,11,18
1765724873,6,15
1765724874,1,6
1765724875,5,11
1765724876,3,8
1765724877,2,9
1765724878,3,9
1765724879,4,10
1765724880,3,9
1765724881,1,6
1765724882,6,13
1765724884,11,20
1765724885,3,8
1765724886,2,7
1765724887,4,8
1765724888,4,11
1765724889,6,13
1765724890,4,9
1765724891,1,5
1765724892,2,7
1765724893,9,15
1765724894,24,46
1765724895,5,10
1765724896,2,7
1765724897,2,9
1765724898,3,10
1765724899,4,10
1765724900,3,8
1765724901,5,11
1765724902,6,12
1765724903,6,10
1765724904,13,25
1765724905,6,17
1765724906,4,9
1765724907,5,12
1765724908,4,9
1765724909,7,12
1765724910,5,11
1765724912,7,12
1765724913,5,12
1765724914,5,10
1765724915,4,9
1765724916,11,23
1765724917,1,7
1765724918,3,7
1765724919,2,8
1765724920,3,8
1765724921,6,11
1765724922,5,11
1765724923,4,11
1765724924,3,8
1765724925,15,27
1765724926,8,17
1765724927,3,9
1765724928,4,10
1765724929,3,10
1765724930,5,11
1765724931,5,10
1765724932,5,12
1765724933,4,10
1765724934,4,8
1765724935,10,16
1765724936,14,26
1765724938,6,11
1765724939,2,6
1765724940,5,11
1765724941,7,13
1765724942,1,7
1765724943,8,16
1765724944,4,10
1765724945,5,11
1765724946,4,10
1765724947,15,31
1765724948,3,9
1765724949,2,7
1765724950,5,11
1765724951,4,9
1765724952,6,11
1765724953,4,8
1765724954,5,13
1765724955,3,7
1765724956,4,10
1765724957,11,26
1765724958,4,10
1765724959,2,7
1765724960,2,7
1765724961,5,11
1765724962,5,11
1765724963,4,10
1765724964,5,11
1765724965,2,6
1765724966,5,12
1765724968,15,22
1765724969,6,12
1765724970,4,11
1765724971,4,9
1765724972,3,8
1765724973,2,9
1765724974,4,8
1765724975,5,10
1765724976,4,8
1765724977,5,11
1765724978,16,25
1765724979,1,6
1765724980,3,9
1765724981,4,10
1765724982,10,15
1765724983,2,7
1765724984,6,13
1765724985,6,12
1765724986,3,7
1765724988,4,10
1765724989,19,32
1765724990,1,7
1765724991,5,12
1765724992,3,9
1765724993,7,13
1765724994,5,12
1765724995,5,12
1765724996,3,6
1765724997,6,11
1765724998,3,8
1765724999,14,26
1765725000,1,5
1765725001,5,9
1765725002,2,8
1765725003,4,10
1765725004,5,11
1765725005,3,9
1765725006,6,11
1765725007,4,9
1765725008,4,9
1765725010,14,28
1765725011,7,17
1765725012,6,12
1765725013,6,11
1765725014,4,8
1765725015,5,11
1765725016,2,7
1765725017,8,14
1765725018,3,8
1765725019,4,9
1765725020,12,18
1765725021,8,24
1765725022,2,7
1765725023,5,10
1765725024,3,9
1765725025,1,7
1765725026,6,11
1765725027,3,9
1765725028,2,7
1765725030,4,10
1765725031,11,22
1765725032,5,12
1765725033,4,9
1765725034,7,11
1765725035,6,12
1765725036,3,8
1765725037,4,9
1765725038,3,8
1765725039,5,10
1765725040,4,9
1765725041,16,25
1765725042,8,20
1765725043,6,11
1765725044,5,9
1765725045,4,10
1765725046,7,12
1765725047,2,7
1765725048,5,11
1765725049,3,9
1765725050,6,12
1765725052,3,9
1765725053,22,41
1765725054,3,9
1765725055,6,11
1765725056,3,7
1765725057,3,8
1765725058,3,7
1765725059,3,7
1765725060,5,11
1765725061,5,10
1765725062,4,10
1765725063,13,22
1765725064,4,12
1765725065,4,8
1765725066,7,13
1765725067,4,9
1765725068,4,8
1765725069,5,9
1765725070,4,9
1765725071,4,10
1765725072,5,10
1765725073,14,24
1765725074,5,13
1765725075,7,13
1765725076,3,8
1765725078,4,10
1765725079,7,14
1765725080,3,8
1765725081,5,11
1765725082,3,8
1765725083,4,11
1765725084,7,13
1765725085,14,31
1765725086,5,12
1765725087,5,10
1765725088,5,10
1765725089,2,8
1765725090,2,8
1765725091,4,9
1765725092,3,10
1765725093,6,11
1765725094,7,11
1765725095,6,13
1765725096,8,13
1765725097,3,8
1765725099,2,7
1765725100,5,10
1765725101,3,9
1765725102,2,8
1765725103,3,9
1765725104,4,10
1765725105,13,21
1765725106,11,22
1765725107,4,10
1765725108,5,11
1765725109,3,9
1765725110,2,6
1765725111,2,7
1765725112,6,12
1765725113,3,8
1765725114,6,15
1765725115,8,14
1765725117,11,23
1765725118,4,9
1765725119,4,10
1765725120,3,8
1765725121,3,10
1765725122,4,7
1765725123,2,8
1765725124,4,9
1765725125,1,7
1765725126,4,10
1765725127,16,35
1765725128,2,7
1765725129,4,9
1765725130,3,8
1765725131,3,9
1765725132,5,12
1765725133,3,8
1765725134,4,10
1765725135,5,10
1765725136,6,12
1765725138,13,23
1765725139,9,19
1765725140,6,12
1765725141,3,9
1765725142,2,6
1765725143,6,13
1765725144,3,9
1765725145,3,9
1765725146,1,6
1765725147,4,11
1765725148,8,15
1765725149,10,21
1765725150,5,12
1765725151,4,9
1765725152,5,9
1765725153,3,8
1765725154,2,9
1765725155,6,11
1765725156,5,10
1765725157,3,10
1765725158,12,21
1765725159,16,33
1765725161,2,7
1765725162,3,10
1765725163,2,7
1765725164,2,8
1765725165,7,13
1765725166,4,10
1765725167,1,7
1765725168,5,11
1765725169,6,11
1765725170,17,28
1765725171,4,9
1765725172,3,9
1765725173,2,7
1765725174,3,9
1765725175,1,5
1765725176,5,11
1765725177,4,10
1765725178,3,8
1765725179,5,11
1765725180,10,20
1765725181,8,13
1765725182,4,11
1765725183,8,14
1765725184,5,13
1765725186,3,8
1765725187,2,6
1765725188,3,8
1765725189,4,13
1765725190,3,9
1765725191,10,18
1765725192,13,24
1765725193,1,6
1765725194,5,10
1765725195,7,12
1765725196,4,11
1765725197,6,12
1765725198,4,10
1765725199,6,11
1765725200,4,11
1765725201,11,15
1765725202,12,24
1765725203,4,10
1765725204,6,12
1765725205,4,10
1765725206,3,9
1765725207,5,10
1765725208,1,7
1765725209,3,11
1765725211,4,10
1765725212,8,13
1765725213,11,22
1765725214,8,12
1765725215,3,11
1765725216,5,9
1765725217,1,7
1765725218,3,8
1765725219,3,9
1765725220,6,10
1765725221,2,7
1765725222,6,9
1765725223,9,19
1765725224,5,11
1765725225,1,6
1765725226,2,6
1765725227,5,11
1765725228,5,11
1765725229,4,9
1765725230,5,13
1765725231,5,13
1765725232,3,8
1765725233,15,22
1765725234,5,9
1765725236,5,11
1765725237,5,11
1765725238,5,10
1765725239,2,8
1765725240,2,7
1765725241,4,10
1765725242,4,9
1765725243,8,12
1765725244,12,24
1765725245,4,8
1765725246,6,11
1765725247,3,8
1765725248,4,9
1765725249,3,7
1765725250,2,8
1765725251,5,10
1765725252,3,8
1765725254,5,10
1765725255,12,25
1765725256,5,9
1765725257,5,10
1765725258,5,10
1765725259,4,9
1765725260,2,8
1765725261,2,8
1765725262,5,11
1765725263,2,8
1765725264,6,10
1765725265,17,31
1765725266,5,11
1765725267,3,7
1765725268,3,9
1765725269,9,15
1765725270,6,11
1765725271,5,10
1765725272,6,11
1765725274,4,12
1765725275,4,9
1765725276,19,30
1765725277,6,14
1765725278,3,7
1765725279,3,8
1765725280,6,12
1765725281,3,9
1765725282,5,10
1765725283,3,7
1765725284,5,11
1765725285,6,11
1765725286,13,20
1765725287,4,8
1765725288,1,6
1765725289,3,8
1765725290,6,13
1765725291,5,11
1765725292,5,10
1765725293,4,10
1765725294,2,8
1765725296,4,10
1765725297,16,34
1765725298,8,14
1765725299,3,9
1765725300,4,10
1765725301,4,9
1765725302,7,13
1765725303,5,11
1765725304,6,12
1765725305,5,10
1765725306,5,11
1765725307,12,17
1765725308,3,10
1765725309,4,9
1765725310,5,12
1765725311,3,8
1765725312,4,9
1765725313,7,14
1765725314,5,10
1765725315,5,9
1765725316,5,10
1765725317,22,38
1765725319,2,7
1765725320,5,10
1765725321,7,13
1765725322,3,9
1765725323,3,9
1765725324,4,10
1765725325,3,9
1765725326,4,8
1765725327,4,10
1765725328,16,31
1765725329,11,21
1765725330,1,6
1765725331,4,10
1765725332,3,8
1765725333,2,7
1765725334,3,9
1765725335,4,10
1765725336,5,11
1765725337,7,14
1765725338,12,18
1765725339,10,23
1765725341,6,13
1765725342,6,11
1765725343,5,11
1765725344,2,7
1765725345,3,7
1765725346,6,12
1765725347,4,9
1765725348,1,6
1765725349,9,15
1765725350,8,20
1765725351,4,9
1765725352,3,8
1765725353,3,9
1765725354,2,7
1765725355,5,10
1765725356,4,9
1765725357,4,9
1765725358,4,10
1765725359,2,6
1765725360,14,24
1765725361,4,10
1765725362,3,9
1765725364,6,12
1765725365,2,6
1765725366,5,11
1765725367,7,13
1765725368,4,10
1765725369,4,9
1765725370,2,8
1765725371,18,37
1765725372,4,11
1765725373,5,10
1765725374,3,8
1765725375,6,10
1765725376,4,9
1765725377,4,9
1765725378,5,10
1765725379,1,6
1765725380,5,9
1765725381,15,23
1765725382,3,9
1765725383,7,13
1765725385,1,6
1765725386,4,9
1765725387,2,8
1765725388,4,11
1765725389,4,9
1765725390,4,10
1765725391,5,11
1765725392,12,24
1765725393,6,13
1765725394,6,12
1765725395,6,13
1765725396,2,7
1765725397,1,7
1765725398,4,10
1765725399,4,10
1765725400,2,7
1765725401,5,11
1765725402,8,18
1765725403,7,15
1765725404,2,7
1765725405,3,9
1765725406,7,13
1765725407,4,9
1765725408,5,11
1765725409,4,8
1765725411,4,9
1765725412,3,9
1765725413,12,20
1765725414,9,19
1765725415,8,13
1765725416,6,11
1765725417,2,7
1765725418,1,8
1765725419,4,8
1765725420,2,8
1765725421,6,11
1765725422,6,13
1765725423,7,13
1765725424,12,29
1765725425,7,11
1765725426,5,11
1765725427,6,13
1765725428,6,12
1765725429,5,10
1765725430,3,7
1765725431,6,13
1765725432,4,9
1765725433,4,10
1765725434,15,28
1765725436,5,11
1765725437,4,9
1765725438,2,6
1765725439,4,10
1765725440,4,10
1765725441,5,10
1765725442,5,10
1765725443,5,10
1765725444,2,7
1765725445,11,24
1765725446,8,19
1765725447,8,14
1765725448,1,7
1765725449,4,10
1765725450,6,12
1765725451,4,8
1765725452,4,10
1765725453,2,6
1765725454,6,12
1765725456,12,22
1765725457,14,27
1765725458,4,11
1765725459,5,10
1765725460,2,7
1765725461,4,9
1765725462,4,11
1765725463,3,8
1765725464,4,11
1765725465,3,7
1765725466,8,13
1765725467,9,20
1765725468,5,12
1765725469,2,8
1765725470,7,12
1765725471,5,8
1765725472,4,11
1765725473,7,13
1765725475,5,9
1765725476,2,7
1765725477,6,10
1765725478,16,28
1765725479,4,9
1765725480,1,6
1765725481,3,7
1765725482,7,14
1765725483,4,11
1765725484,4,10
1765725485,5,11
1765725486,3,9
1765725487,4,10
1765725488,14,26
1765725489,3,11
1765725490,2,7
1765725491,2,7
1765725492,3,9
1765725493,1,5
1765725494,7,14
1765725495,5,9
1765725497,3,9
1765725498,8,15
1765725499,23,43
1765725500,2,9
1765725501,3,8
1765725502,4,10
1765725503,1,8
1765725504,2,8
1765725505,3,8
1765725506,4,9
1765725507,7,13
1765725508,3,10
1765725509,16,25
1765725510,3,9
1765725511,3,9
1765725512,6,12
1765725513,4,10
1765725514,3,9
1765725515,4,8
1765725516,7,12
1765725517,3,9
1765725518,2,7
1765725520,19,30
1765725521,5,10
1765725522,5,11
1765725523,3,9
1765725524,4,10
1765725525,5,11
1765725526,5,10
1765725527,5,12
1765725528,4,10
1765725529,6,11
1765725530,14,29
1765725531,5,16
1765725532,4,8
1765725533,1,6
1765725534,6,11
1765725535,4,11
1765725536,7,13
1765725537,2,6
1765725538,3,7
1765725540,2,9
1765725541,14,25
1765725542,14,34
1765725543,5,10
1765725544,5,11
1765725545,1,8
1765725546,7,12
1765725547,6,11
1765725548,4,9
1765725549,3,11
1765725550,5,10
1765725551,3,9
1765725552,12,19
1765725553,6,12
1765725554,5,10
1765725555,9,15
1765725556,6,12
1765725557,2,7
1765725558,6,14
1765725560,6,11
1765725561,4,10
1765725562,4,10
1765725563,11,18
1765725564,10,23
1765725565,4,9
1765725566,1,6
1765725567,2,9
1765725568,3,9
1765725569,5,10
1765725570,4,9
1765725571,4,10
1765725572,4,9
1765725573,11,20
1765725574,14,32
1765725575,3,9
1765725576,4,10
1765725577,6,11
1765725578,5,12
1765725579,6,10
1765725580,5,11
1765725581,3,9
1765725582,3,7
1765725583,6,12
1765725585,20,35
1765725586,3,8
1765725587,5,11
1765725588,3,7
1765725589,3,9
1765725590,4,9
1765725591,4,9
1765725592,4,9
1765725593,4,9
1765725594,3,8
1765725595,13,23
1765725596,9,16
1765725597,5,11
1765725598,5,10
1765725599,1,6
1765725600,8,15
1765725601,3,10
1765725602,7,12
1765725603,3,9
1765725604,3,8
1765725606,4,10
1765725607,10,20
1765725608,2,7
1765725609,5,10
1765725610,4,10
1765725611,3,7
1765725612,3,10
1765725613,4,10
1765725614,2,7
1765725615,3,9
1765725616,9,13
1765725617,11,23
1765725618,6,13
1765725619,3,8
1765725620,4,9
1765725621,4,11
1765725622,5,11
1765725623,4,9
1765725624,4,9
1765725625,2,7
1765725626,12,19
1765725627,8,22
1765725628,3,7
1765725629,6,13
1765725630,2,8
1765725632,4,11
1765725633,3,8
1765725634,4,10
1765725635,2,7
1765725636,3,8
1765725637,3,7
1765725638,12,26
1765725639,5,11
1765725640,3,8
1765725641,3,8
1765725642,6,12
1765725643,3,8
1765725644,2,6
1765725645,3,9
1765725646,4,9
1765725647,4,8
1765725648,14,25
1765725649,5,11
1765725650,2,6
1765725651,4,10
1765725652,5,11
1765725653,7,13
1765725655,4,9
1765725656,3,10
1765725657,2,10
1765725658,4,9
1765725659,16,27
1765725660,6,10
1765725661,6,11
1765725662,6,12
1765725663,6,12
1765725664,3,9
1765725665,6,12
1765725666,5,11
1765725667,5,13
1765725668,5,11
1765725669,11,20
1765725670,2,9
1765725671,3,10
1765725672,1,5
1765725673,5,9
1765725674,6,11
1765725675,4,10
1765725676,2,8
1765725677,3,9
1765725679,5,12
1765725680,12,21
1765725681,8,24
1765725682,4,10
1765725683,5,12
1765725684,3,8
1765725685,7,14
1765725686,4,10
1765725687,4,9
1765725688,3,10
1765725689,4,10
1765725690,6,10
1765725691,9,18
1765725692,4,11
1765725693,4,8
1765725694,3,9
1765725695,4,10
1765725696,5,11
1765725697,3,9
1765725698,4,11
1765725700,7,12
1765725701,9,19
1765725702,18,32
1765725703,7,13
1765725704,5,12
1765725705,5,10
1765725706,3,8
1765725707,4,9
1765725708,6,12
1765725709,4,11
1765725710,4,9
1765725711,6,12
1765725712,20,34
1765725713,2,8
1765725714,3,7
1765725715,5,11
1765725716,2,7
1765725717,3,8
1765725718,5,12
1765725719,6,11
1765725721,4,9
1765725722,3,8
1765725723,16,26
1765725724,8,13
1765725725,2,6
1765725726,3,9
1765725727,2,6
1765725728,5,12
1765725729,2,7
1765725730,4,9
1765725731,4,10
1765725732,6,11
1765725733,23,37
1765725734,4,11
1765725735,3,9
1765725736,7,12
1765725737,6,11
1765725738,4,10
1765725739,4,11
1765725740,4,8
1765725741,2,8
1765725742,2,7
1765725743,14,30
1765725744,5,11
1765725745,5,11
1765725747,6,11
1765725748,5,10
1765725749,4,9
1765725750,3,7
1765725751,5,12
1765725752,3,9
1765725753,3,8
1765725754,14,22
1765725755,3,7
1765725756,2,7
1765725757,5,11
1765725758,6,10
1765725759,6,12
1765725760,4,9
1765725761,3,9
1765725762,3,9
1765725763,4,10
